"id","username","price","sale_date"
327,"@zz777z","77.00","2025-03-10 08:16:36"
328,"@ggg18","20.00","2025-03-10 08:02:38"
329,"@xiaodejiu","10.00","2025-03-10 07:57:54"
330,"@straigght","10.00","2025-03-10 07:56:31"
331,"@jaiho_rummy","10.00","2025-03-10 07:55:50"
332,"@ojaemin","10.00","2025-03-10 07:53:42"
333,"@moldovaperverse","15.00","2025-03-10 07:39:06"
334,"@cgdb","5050.00","2025-03-10 07:35:37"
335,"@filtradas0","10.00","2025-03-10 07:35:18"
336,"@yy33a","10.00","2025-03-10 07:34:52"
337,"@moldovacarvertical","10.00","2025-03-10 07:32:39"
338,"@arhivamoldovei","10.00","2025-03-10 07:30:56"
339,"@ekhtiarei","10.00","2025-03-10 07:17:17"
340,"@dqbaoyang","10.00","2025-03-10 07:16:09"
341,"@kkwkwk","11.11","2025-03-10 07:05:36"
342,"@azubyy","10.00","2025-03-10 07:04:52"
343,"@dqby1","10.00","2025-03-10 07:01:53"
344,"@jishu8","104.00","2025-03-10 06:52:26"
345,"@jishu2","104.00","2025-03-10 06:51:49"
346,"@noahk","19.00","2025-03-10 06:50:38"
347,"@damssel","10.00","2025-03-10 06:49:48"
348,"@olivia1","19.00","2025-03-10 06:48:45"
349,"@daqiaoby","10.00","2025-03-10 06:47:10"
350,"@johnm","19.00","2025-03-10 06:45:50"
351,"@bellak","19.00","2025-03-10 06:45:08"
352,"@ohobb","11.00","2025-03-10 06:38:49"
353,"@movasaq","10.00","2025-03-10 06:36:01"
354,"@harangued","10.00","2025-03-10 06:33:34"
355,"@qudratullo","17.50","2025-03-10 06:32:59"
356,"@outnice","9.99","2025-03-10 06:30:34"
357,"@sunnshine","10.00","2025-03-10 06:28:18"
358,"@jupaikf","10.00","2025-03-10 06:27:12"
359,"@qqian345","10.00","2025-03-10 06:22:41"
360,"@chatgptofficial","180.00","2025-03-10 06:11:15"
361,"@smtyc","104.00","2025-03-10 06:10:34"
362,"@jaemdin","10.00","2025-03-10 06:08:54"
363,"@toshmatov_eshmat","10.00","2025-03-10 06:08:40"
364,"@mrgodmm","20.00","2025-03-10 06:07:55"
365,"@nowcrypto","104.00","2025-03-10 06:06:52"
366,"@yrooc","9.00","2025-03-10 06:00:16"
367,"@lo_6i","10.00","2025-03-10 05:53:36"
368,"@garant_2025","10.00","2025-03-10 05:48:32"
369,"@bossii","23.00","2025-03-10 05:31:41"
370,"@shortsales","25.00","2025-03-10 05:29:44"
371,"@ohocc","9.00","2025-03-10 05:28:27"
372,"@yucck","10.00","2025-03-10 05:28:12"
373,"@uperi","10.00","2025-03-10 05:22:31"
374,"@irfanrafli","10.00","2025-03-10 04:56:41"
375,"@kojjang","10.00","2025-03-10 04:33:50"
376,"@aftershocks","30.00","2025-03-10 04:31:19"
377,"@alternate","240.00","2025-03-10 04:29:26"
378,"@cc521","50.00","2025-03-10 04:23:55"
379,"@akaswag","8.99","2025-03-10 04:04:13"
380,"@nirwana","10.00","2025-03-10 03:25:29"
381,"@movie_download","104.00","2025-03-10 03:18:20"
382,"@sellerx","40.00","2025-03-10 03:16:51"
383,"@ceeri","10.00","2025-03-10 03:10:59"
384,"@iibos","10.00","2025-03-10 03:08:16"
385,"@taesanw","10.00","2025-03-10 03:05:13"
386,"@worldnewsport","12.00","2025-03-10 02:58:53"
387,"@scamcryptocoin","10.00","2025-03-10 02:49:56"
388,"@cq111","38.00","2025-03-10 02:44:16"
389,"@xaeaxiimusk","10.00","2025-03-10 02:18:46"
390,"@qvante","10.00","2025-03-10 02:10:40"
391,"@sportsnewsbest","10.00","2025-03-10 02:02:57"
392,"@stefa","19.00","2025-03-10 01:57:30"
393,"@olimpicgamesport","10.00","2025-03-10 01:57:21"
394,"@football_world_champ","10.00","2025-03-10 01:54:14"
395,"@deliveryfoodru","10.00","2025-03-10 01:52:47"
396,"@ae_xxx","10.00","2025-03-10 01:20:33"
397,"@chatgptgov","40.00","2025-03-10 01:15:54"
398,"@extroscan","10.00","2025-03-10 01:13:54"
399,"@cry_y","113.00","2025-03-10 01:10:07"
1934,"@rokitofficial","5.10","2025-03-10 00:53:56"
400,"@testrest","111.00","2025-03-10 00:42:37"
401,"@realzlo","12.00","2025-03-10 00:38:53"
402,"@hockeyusa","10.00","2025-03-10 00:25:48"
403,"@coinvivid","8.00","2025-03-10 00:16:45"
404,"@jenderall","15.00","2025-03-09 23:54:51"
405,"@forum_zhenskiy","10.00","2025-03-09 23:48:42"
406,"@pnerd","10.00","2025-03-09 23:39:23"
407,"@dracoo","10.00","2025-03-09 23:36:22"
408,"@soojin","104.00","2025-03-09 23:20:41"
409,"@eelegan","10.00","2025-03-09 23:19:54"
410,"@cwute","10.00","2025-03-09 23:19:19"
411,"@admiree","10.00","2025-03-09 23:17:49"
412,"@kataklizmy","10.00","2025-03-09 22:49:46"
413,"@spormedia","8.00","2025-03-09 22:40:18"
414,"@anthologist","200.00","2025-03-09 22:26:01"
415,"@tgreward","9.00","2025-03-09 21:58:12"
1951,"@hypertone","8.00","2025-03-09 21:36:47"
416,"@oilgas","10.00","2025-03-09 21:31:22"
417,"@kulty","32.00","2025-03-09 21:12:23"
418,"@cryptson","10.00","2025-03-09 21:10:53"
419,"@vpndapp","7.90","2025-03-09 21:09:25"
420,"@coffeewithbtc","100.00","2025-03-09 21:07:28"
421,"@guyscoin","45.00","2025-03-09 20:50:11"
422,"@interestedcrypto","10.00","2025-03-09 20:49:16"
423,"@mmiad","10.00","2025-03-09 20:37:41"
424,"@chatgpt","80000.00","2025-03-09 20:36:48"
425,"@processual","30.00","2025-03-09 20:34:27"
426,"@saimin","10.00","2025-03-09 20:32:34"
427,"@jishuzhijia","104.00","2025-03-09 20:29:39"
428,"@dimatrofimoff","7.00","2025-03-09 20:28:35"
429,"@everr","12.00","2025-03-09 20:23:48"
430,"@yetim","104.00","2025-03-09 20:22:24"
431,"@tgai","13650.00","2025-03-09 20:21:53"
432,"@digit_tg","9.00","2025-03-09 20:16:09"
433,"@buterbrod","400.00","2025-03-09 20:14:18"
434,"@magongfang","10.00","2025-03-09 20:11:58"
435,"@kagongfang","10.00","2025-03-09 20:11:19"
436,"@notpixelroyale","10.00","2025-03-09 20:07:40"
437,"@halex","12.99","2025-03-09 20:05:22"
438,"@maxufang","10.00","2025-03-09 20:04:47"
439,"@kaxufang","10.00","2025-03-09 20:03:53"
440,"@kristallow","10.00","2025-03-09 20:03:28"
441,"@propertytour","15.00","2025-03-09 20:00:09"
442,"@dummx","12.00","2025-03-09 19:56:22"
443,"@btcaery","9.00","2025-03-09 19:47:04"
444,"@grrrgrggrgryyh","10.00","2025-03-09 19:45:16"
445,"@securezza","8.00","2025-03-09 19:43:52"
446,"@kotaxbac","11.00","2025-03-09 19:36:36"
447,"@youlost","31.00","2025-03-09 19:32:40"
448,"@znaygdedostat","10.00","2025-03-09 19:20:15"
449,"@dubai136","10.00","2025-03-09 19:17:08"
450,"@imone","27.00","2025-03-09 19:15:15"
451,"@strogq","15.00","2025-03-09 19:13:31"
452,"@ccell","11.00","2025-03-09 19:12:01"
453,"@plgg0","8.00","2025-03-09 18:59:07"
454,"@koreahero","11.00","2025-03-09 18:58:20"
455,"@nerealny","11.00","2025-03-09 18:56:58"
456,"@lavka_d","104.00","2025-03-09 18:55:20"
457,"@sun40watt","10.00","2025-03-09 18:54:46"
458,"@dealerfuck","10.00","2025-03-09 18:52:38"
459,"@tqiix","7.98","2025-03-09 18:50:19"
460,"@aqiqi","21.00","2025-03-09 18:50:10"
461,"@cryptotank","10.00","2025-03-09 18:39:55"
462,"@lagos_tg","8.00","2025-03-09 18:33:38"
463,"@tonswag","9.00","2025-03-09 18:30:59"
464,"@xuanmeinv","10.00","2025-03-09 18:29:16"
465,"@ngggo","15.00","2025-03-09 18:25:00"
466,"@wwwll","25.00","2025-03-09 18:18:54"
467,"@r_9999","20.96","2025-03-09 18:16:18"
468,"@hh11h","25.00","2025-03-09 18:14:54"
469,"@godofwar","222.00","2025-03-09 18:13:36"
470,"@lolzlive","88.00","2025-03-09 18:09:37"
471,"@lztmarket","88.00","2025-03-09 18:08:14"
472,"@vanxhh","10.00","2025-03-09 18:05:45"
473,"@g88888o","10.00","2025-03-09 18:00:25"
474,"@eerere","13.00","2025-03-09 17:59:35"
475,"@jierentou","10.00","2025-03-09 17:58:48"
476,"@nn99vv","10.00","2025-03-09 17:58:38"
477,"@t9006","10.00","2025-03-09 17:57:24"
478,"@laphzbazi","10.00","2025-03-09 17:56:49"
479,"@dubaiqo","10.00","2025-03-09 17:55:54"
480,"@gazillionairex","11.00","2025-03-09 17:49:37"
481,"@coinfallacy","8.00","2025-03-09 17:49:09"
482,"@ivagy","8.00","2025-03-09 17:43:49"
483,"@rilza","11.00","2025-03-09 17:37:41"
484,"@ton_name_service","6.40","2025-03-09 17:35:39"
485,"@vip4dd","10.00","2025-03-09 17:31:37"
486,"@cryptowallet_ru","29.00","2025-03-09 17:23:53"
487,"@aowee","10.00","2025-03-09 17:17:48"
488,"@hortal","10.00","2025-03-09 17:15:13"
489,"@edwyna","10.00","2025-03-09 17:13:17"
490,"@yuntui","99.00","2025-03-09 17:10:00"
491,"@demove","10.00","2025-03-09 17:09:17"
492,"@blackwidow","80.00","2025-03-09 17:08:26"
493,"@brokebutnotbroken","105.00","2025-03-09 17:08:25"
494,"@drugstrust","6.50","2025-03-09 17:07:54"
495,"@magnum45","6.10","2025-03-09 17:07:51"
496,"@kriziute","10.00","2025-03-09 17:07:19"
497,"@filloc","8.00","2025-03-09 17:03:26"
498,"@lkekz","10.00","2025-03-09 17:01:42"
499,"@buxorolik_yigit","10.00","2025-03-09 16:55:35"
500,"@mudblood","19.00","2025-03-09 16:44:57"
